genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref
spneumoniae	0.6	FMSIv02	global	15	na	1258890	1000000	804091	FMSIv02.spneumoniae.S_global.k_15.d_na
spneumoniae	0.6	fmsi	global	15	na	1258890	1000000	886019	fmsi.spneumoniae.S_global.k_15.d_na
spneumoniae	0.6	FMSIv02	local	15	1	1258890	1000000	2771781	FMSIv02.spneumoniae.S_local.k_15.d_1
spneumoniae	0.6	FMSIv02	local	15	2	1258890	1000000	1615285	FMSIv02.spneumoniae.S_local.k_15.d_2
spneumoniae	0.6	FMSIv02	local	15	3	1258890	1000000	1172413	FMSIv02.spneumoniae.S_local.k_15.d_3
spneumoniae	0.6	FMSIv02	local	15	4	1258890	1000000	1034340	FMSIv02.spneumoniae.S_local.k_15.d_4
spneumoniae	0.6	FMSIv02	local	15	5	1258890	1000000	1001804	FMSIv02.spneumoniae.S_local.k_15.d_5
spneumoniae	0.6	fmsi	local	15	1	1258890	1000000	3186491	fmsi.spneumoniae.S_local.k_15.d_1
spneumoniae	0.6	fmsi	local	15	2	1258890	1000000	1804059	fmsi.spneumoniae.S_local.k_15.d_2
spneumoniae	0.6	fmsi	local	15	3	1258890	1000000	1296891	fmsi.spneumoniae.S_local.k_15.d_3
spneumoniae	0.6	fmsi	local	15	4	1258890	1000000	1144139	fmsi.spneumoniae.S_local.k_15.d_4
spneumoniae	0.6	fmsi	local	15	5	1258890	1000000	1109819	fmsi.spneumoniae.S_local.k_15.d_5
spneumoniae	0.6	cbl	none	15	na	1258890	1000000	7794457	cbl.spneumoniae.S_none.k_15.d_na
spneumoniae	0.6	sbwt	none	15	0	1258890	1000000	4740760	sbwt.spneumoniae.S_none.k_15.d_0
spneumoniae	0.6	sbwt	none	15	1	1258890	1000000	3605048	sbwt.spneumoniae.S_none.k_15.d_1
spneumoniae	0.6	sbwt	none	15	2	1258890	1000000	4086922	sbwt.spneumoniae.S_none.k_15.d_2
spneumoniae	0.6	bwa	prophasm	15	na	1258890	1000000	29366264	bwa.spneumoniae.S_prophasm.k_15.d_na
spneumoniae	0.6	SSHash	prophasm	15	na	1258890	1000000	4484766	sshash.spneumoniae.S_prophasm.k_15.d_na
spneumoniae	0.6	FMSIv02	global	17	na	1272269	1000000	809284	FMSIv02.spneumoniae.S_global.k_17.d_na
spneumoniae	0.6	fmsi	global	17	na	1272269	1000000	887403	fmsi.spneumoniae.S_global.k_17.d_na
spneumoniae	0.6	FMSIv02	local	17	1	1272269	1000000	3102141	FMSIv02.spneumoniae.S_local.k_17.d_1
spneumoniae	0.6	FMSIv02	local	17	2	1272269	1000000	1753053	FMSIv02.spneumoniae.S_local.k_17.d_2
spneumoniae	0.6	FMSIv02	local	17	3	1272269	1000000	1198661	FMSIv02.spneumoniae.S_local.k_17.d_3
spneumoniae	0.6	FMSIv02	local	17	4	1272269	1000000	978940	FMSIv02.spneumoniae.S_local.k_17.d_4
spneumoniae	0.6	FMSIv02	local	17	5	1272269	1000000	902556	FMSIv02.spneumoniae.S_local.k_17.d_5
spneumoniae	0.6	fmsi	local	17	1	1272269	1000000	3494347	fmsi.spneumoniae.S_local.k_17.d_1
spneumoniae	0.6	fmsi	local	17	2	1272269	1000000	1935699	fmsi.spneumoniae.S_local.k_17.d_2
spneumoniae	0.6	fmsi	local	17	3	1272269	1000000	1313307	fmsi.spneumoniae.S_local.k_17.d_3
spneumoniae	0.6	fmsi	local	17	4	1272269	1000000	1071939	fmsi.spneumoniae.S_local.k_17.d_4
spneumoniae	0.6	fmsi	local	17	5	1272269	1000000	989059	fmsi.spneumoniae.S_local.k_17.d_5
spneumoniae	0.6	cbl	none	17	na	1272269	1000000	7668303	cbl.spneumoniae.S_none.k_17.d_na
spneumoniae	0.6	sbwt	none	17	0	1272269	1000000	5879000	sbwt.spneumoniae.S_none.k_17.d_0
spneumoniae	0.6	sbwt	none	17	1	1272269	1000000	4483352	sbwt.spneumoniae.S_none.k_17.d_1
spneumoniae	0.6	sbwt	none	17	2	1272269	1000000	4770434	sbwt.spneumoniae.S_none.k_17.d_2
spneumoniae	0.6	bwa	prophasm	17	na	1272269	1000000	31554170	bwa.spneumoniae.S_prophasm.k_17.d_na
spneumoniae	0.6	SSHash	prophasm	17	na	1272269	1000000	4895484	sshash.spneumoniae.S_prophasm.k_17.d_na
spneumoniae	0.6	FMSIv02	global	19	na	1275816	1000000	811484	FMSIv02.spneumoniae.S_global.k_19.d_na
spneumoniae	0.6	fmsi	global	19	na	1275816	1000000	889419	fmsi.spneumoniae.S_global.k_19.d_na
spneumoniae	0.6	FMSIv02	local	19	1	1275816	1000000	3403213	FMSIv02.spneumoniae.S_local.k_19.d_1
spneumoniae	0.6	FMSIv02	local	19	2	1275816	1000000	1884469	FMSIv02.spneumoniae.S_local.k_19.d_2
spneumoniae	0.6	FMSIv02	local	19	3	1275816	1000000	1254013	FMSIv02.spneumoniae.S_local.k_19.d_3
spneumoniae	0.6	FMSIv02	local	19	4	1275816	1000000	990708	FMSIv02.spneumoniae.S_local.k_19.d_4
spneumoniae	0.6	FMSIv02	local	19	5	1275816	1000000	885708	FMSIv02.spneumoniae.S_local.k_19.d_5
spneumoniae	0.6	fmsi	local	19	1	1275816	1000000	3818851	fmsi.spneumoniae.S_local.k_19.d_1
spneumoniae	0.6	fmsi	local	19	2	1275816	1000000	2077523	fmsi.spneumoniae.S_local.k_19.d_2
spneumoniae	0.6	fmsi	local	19	3	1275816	1000000	1372603	fmsi.spneumoniae.S_local.k_19.d_3
spneumoniae	0.6	fmsi	local	19	4	1275816	1000000	1083147	fmsi.spneumoniae.S_local.k_19.d_4
spneumoniae	0.6	fmsi	local	19	5	1275816	1000000	968915	fmsi.spneumoniae.S_local.k_19.d_5
spneumoniae	0.6	cbl	none	19	na	1275816	1000000	8670903	cbl.spneumoniae.S_none.k_19.d_na
spneumoniae	0.6	sbwt	none	19	0	1275816	1000000	6973752	sbwt.spneumoniae.S_none.k_19.d_0
spneumoniae	0.6	sbwt	none	19	1	1275816	1000000	5359544	sbwt.spneumoniae.S_none.k_19.d_1
spneumoniae	0.6	sbwt	none	19	2	1275816	1000000	5408146	sbwt.spneumoniae.S_none.k_19.d_2
spneumoniae	0.6	bwa	prophasm	19	na	1275816	1000000	33464020	bwa.spneumoniae.S_prophasm.k_19.d_na
spneumoniae	0.6	SSHash	prophasm	19	na	1275816	1000000	5206036	sshash.spneumoniae.S_prophasm.k_19.d_na
spneumoniae	0.6	FMSIv02	global	21	na	1278237	1000000	813268	FMSIv02.spneumoniae.S_global.k_21.d_na
spneumoniae	0.6	fmsi	global	21	na	1278237	1000000	891323	fmsi.spneumoniae.S_global.k_21.d_na
spneumoniae	0.6	FMSIv02	local	21	1	1278237	1000000	3696581	FMSIv02.spneumoniae.S_local.k_21.d_1
spneumoniae	0.6	FMSIv02	local	21	2	1278237	1000000	2015637	FMSIv02.spneumoniae.S_local.k_21.d_2
spneumoniae	0.6	FMSIv02	local	21	3	1278237	1000000	1313125	FMSIv02.spneumoniae.S_local.k_21.d_3
spneumoniae	0.6	FMSIv02	local	21	4	1278237	1000000	1016115	FMSIv02.spneumoniae.S_local.k_21.d_4
spneumoniae	0.6	FMSIv02	local	21	5	1278237	1000000	894324	FMSIv02.spneumoniae.S_local.k_21.d_5
spneumoniae	0.6	fmsi	local	21	1	1278237	1000000	4141611	fmsi.spneumoniae.S_local.k_21.d_1
spneumoniae	0.6	fmsi	local	21	2	1278237	1000000	2221603	fmsi.spneumoniae.S_local.k_21.d_2
spneumoniae	0.6	fmsi	local	21	3	1278237	1000000	1436283	fmsi.spneumoniae.S_local.k_21.d_3
spneumoniae	0.6	fmsi	local	21	4	1278237	1000000	1110131	fmsi.spneumoniae.S_local.k_21.d_4
spneumoniae	0.6	fmsi	local	21	5	1278237	1000000	977739	fmsi.spneumoniae.S_local.k_21.d_5
spneumoniae	0.6	cbl	none	21	na	1278237	1000000	8346183	cbl.spneumoniae.S_none.k_21.d_na
spneumoniae	0.6	sbwt	none	21	0	1278237	1000000	8062776	sbwt.spneumoniae.S_none.k_21.d_0
spneumoniae	0.6	sbwt	none	21	1	1278237	1000000	6197144	sbwt.spneumoniae.S_none.k_21.d_1
spneumoniae	0.6	sbwt	none	21	2	1278237	1000000	6030026	sbwt.spneumoniae.S_none.k_21.d_2
spneumoniae	0.6	bwa	prophasm	21	na	1278237	1000000	35338623	bwa.spneumoniae.S_prophasm.k_21.d_na
spneumoniae	0.6	SSHash	prophasm	21	na	1278237	1000000	5498504	sshash.spneumoniae.S_prophasm.k_21.d_na
spneumoniae	0.6	FMSIv02	global	23	na	1280343	1000000	814884	FMSIv02.spneumoniae.S_global.k_23.d_na
spneumoniae	0.6	fmsi	global	23	na	1280343	1000000	892747	fmsi.spneumoniae.S_global.k_23.d_na
spneumoniae	0.6	FMSIv02	local	23	1	1280343	1000000	3998341	FMSIv02.spneumoniae.S_local.k_23.d_1
spneumoniae	0.6	FMSIv02	local	23	2	1280343	1000000	2145436	FMSIv02.spneumoniae.S_local.k_23.d_2
spneumoniae	0.6	FMSIv02	local	23	3	1280343	1000000	1369452	FMSIv02.spneumoniae.S_local.k_23.d_3
spneumoniae	0.6	FMSIv02	local	23	4	1280343	1000000	1040524	FMSIv02.spneumoniae.S_local.k_23.d_4
spneumoniae	0.6	FMSIv02	local	23	5	1280343	1000000	904988	FMSIv02.spneumoniae.S_local.k_23.d_5
spneumoniae	0.6	fmsi	local	23	1	1280343	1000000	4472547	fmsi.spneumoniae.S_local.k_23.d_1
spneumoniae	0.6	fmsi	local	23	2	1280343	1000000	2363875	fmsi.spneumoniae.S_local.k_23.d_2
spneumoniae	0.6	fmsi	local	23	3	1280343	1000000	1497667	fmsi.spneumoniae.S_local.k_23.d_3
spneumoniae	0.6	fmsi	local	23	4	1280343	1000000	1136483	fmsi.spneumoniae.S_local.k_23.d_4
spneumoniae	0.6	fmsi	local	23	5	1280343	1000000	989123	fmsi.spneumoniae.S_local.k_23.d_5
spneumoniae	0.6	cbl	none	23	na	1280343	1000000	9491294	cbl.spneumoniae.S_none.k_23.d_na
spneumoniae	0.6	sbwt	none	23	0	1280343	1000000	9172408	sbwt.spneumoniae.S_none.k_23.d_0
spneumoniae	0.6	sbwt	none	23	1	1280343	1000000	7051928	sbwt.spneumoniae.S_none.k_23.d_1
spneumoniae	0.6	sbwt	none	23	2	1280343	1000000	6659418	sbwt.spneumoniae.S_none.k_23.d_2
spneumoniae	0.6	bwa	prophasm	23	na	1280343	1000000	37318626	bwa.spneumoniae.S_prophasm.k_23.d_na
spneumoniae	0.6	SSHash	prophasm	23	na	1280343	1000000	5788574	sshash.spneumoniae.S_prophasm.k_23.d_na
spneumoniae	0.6	FMSIv02	global	31	na	1287129	1000000	819460	FMSIv02.spneumoniae.S_global.k_31.d_na
spneumoniae	0.6	fmsi	global	31	na	1287129	1000000	898011	fmsi.spneumoniae.S_global.k_31.d_na
spneumoniae	0.6	FMSIv02	local	31	1	1287129	1000000	5164726	FMSIv02.spneumoniae.S_local.k_31.d_1
spneumoniae	0.6	FMSIv02	local	31	2	1287129	1000000	2646253	FMSIv02.spneumoniae.S_local.k_31.d_2
spneumoniae	0.6	FMSIv02	local	31	3	1287129	1000000	1591845	FMSIv02.spneumoniae.S_local.k_31.d_3
spneumoniae	0.6	FMSIv02	local	31	4	1287129	1000000	1142588	FMSIv02.spneumoniae.S_local.k_31.d_4
spneumoniae	0.6	FMSIv02	local	31	5	1287129	1000000	951659	FMSIv02.spneumoniae.S_local.k_31.d_5
spneumoniae	0.6	fmsi	local	31	1	1287129	1000000	5735499	fmsi.spneumoniae.S_local.k_31.d_1
spneumoniae	0.6	fmsi	local	31	2	1287129	1000000	2911491	fmsi.spneumoniae.S_local.k_31.d_2
spneumoniae	0.6	fmsi	local	31	3	1287129	1000000	1741243	fmsi.spneumoniae.S_local.k_31.d_3
spneumoniae	0.6	fmsi	local	31	4	1287129	1000000	1245883	fmsi.spneumoniae.S_local.k_31.d_4
spneumoniae	0.6	fmsi	local	31	5	1287129	1000000	1038595	fmsi.spneumoniae.S_local.k_31.d_5
spneumoniae	0.6	cbl	none	31	na	1287129	1000000	11402343	cbl.spneumoniae.S_none.k_31.d_na
spneumoniae	0.6	sbwt	none	31	0	1287129	1000000	13570264	sbwt.spneumoniae.S_none.k_31.d_0
spneumoniae	0.6	sbwt	none	31	1	1287129	1000000	10565176	sbwt.spneumoniae.S_none.k_31.d_1
spneumoniae	0.6	sbwt	none	31	2	1287129	1000000	9092794	sbwt.spneumoniae.S_none.k_31.d_2
spneumoniae	0.6	bwa	prophasm	31	na	1287129	1000000	44837842	bwa.spneumoniae.S_prophasm.k_31.d_na
spneumoniae	0.6	SSHash	prophasm	31	na	1287129	1000000	6767664	sshash.spneumoniae.S_prophasm.k_31.d_na
spneumoniae	0.7	FMSIv02	global	15	na	1468705	1000000	785587	FMSIv02.spneumoniae.S_global.k_15.d_na
spneumoniae	0.7	fmsi	global	15	na	1468705	1000000	869043	fmsi.spneumoniae.S_global.k_15.d_na
spneumoniae	0.7	FMSIv02	local	15	1	1468705	1000000	2644157	FMSIv02.spneumoniae.S_local.k_15.d_1
spneumoniae	0.7	FMSIv02	local	15	2	1468705	1000000	1413149	FMSIv02.spneumoniae.S_local.k_15.d_2
spneumoniae	0.7	FMSIv02	local	15	3	1468705	1000000	1043164	FMSIv02.spneumoniae.S_local.k_15.d_3
spneumoniae	0.7	FMSIv02	local	15	4	1468705	1000000	957292	FMSIv02.spneumoniae.S_local.k_15.d_4
spneumoniae	0.7	FMSIv02	local	15	5	1468705	1000000	947868	FMSIv02.spneumoniae.S_local.k_15.d_5
spneumoniae	0.7	fmsi	local	15	1	1468705	1000000	3023035	fmsi.spneumoniae.S_local.k_15.d_1
spneumoniae	0.7	fmsi	local	15	2	1468705	1000000	1567235	fmsi.spneumoniae.S_local.k_15.d_2
spneumoniae	0.7	fmsi	local	15	3	1468705	1000000	1152131	fmsi.spneumoniae.S_local.k_15.d_3
spneumoniae	0.7	fmsi	local	15	4	1468705	1000000	1058963	fmsi.spneumoniae.S_local.k_15.d_4
spneumoniae	0.7	fmsi	local	15	5	1468705	1000000	1050251	fmsi.spneumoniae.S_local.k_15.d_5
spneumoniae	0.7	cbl	none	15	na	1468705	1000000	8728516	cbl.spneumoniae.S_none.k_15.d_na
spneumoniae	0.7	sbwt	none	15	0	1468705	1000000	4706840	sbwt.spneumoniae.S_none.k_15.d_0
spneumoniae	0.7	sbwt	none	15	1	1468705	1000000	3796952	sbwt.spneumoniae.S_none.k_15.d_1
spneumoniae	0.7	sbwt	none	15	2	1468705	1000000	3978490	sbwt.spneumoniae.S_none.k_15.d_2
spneumoniae	0.7	bwa	prophasm	15	na	1468705	1000000	26429122	bwa.spneumoniae.S_prophasm.k_15.d_na
spneumoniae	0.7	SSHash	prophasm	15	na	1468705	1000000	4274096	sshash.spneumoniae.S_prophasm.k_15.d_na
spneumoniae	0.7	FMSIv02	global	17	na	1484314	1000000	787188	FMSIv02.spneumoniae.S_global.k_17.d_na
spneumoniae	0.7	fmsi	global	17	na	1484314	1000000	865667	fmsi.spneumoniae.S_global.k_17.d_na
spneumoniae	0.7	FMSIv02	local	17	1	1484314	1000000	2936837	FMSIv02.spneumoniae.S_local.k_17.d_1
spneumoniae	0.7	FMSIv02	local	17	2	1484314	1000000	1494165	FMSIv02.spneumoniae.S_local.k_17.d_2
spneumoniae	0.7	FMSIv02	local	17	3	1484314	1000000	1018204	FMSIv02.spneumoniae.S_local.k_17.d_3
spneumoniae	0.7	FMSIv02	local	17	4	1484314	1000000	873580	FMSIv02.spneumoniae.S_local.k_17.d_4
spneumoniae	0.7	FMSIv02	local	17	5	1484314	1000000	836292	FMSIv02.spneumoniae.S_local.k_17.d_5
spneumoniae	0.7	fmsi	local	17	1	1484314	1000000	3295299	fmsi.spneumoniae.S_local.k_17.d_1
spneumoniae	0.7	fmsi	local	17	2	1484314	1000000	1640539	fmsi.spneumoniae.S_local.k_17.d_2
spneumoniae	0.7	fmsi	local	17	3	1484314	1000000	1115139	fmsi.spneumoniae.S_local.k_17.d_3
spneumoniae	0.7	fmsi	local	17	4	1484314	1000000	958275	fmsi.spneumoniae.S_local.k_17.d_4
spneumoniae	0.7	fmsi	local	17	5	1484314	1000000	917923	fmsi.spneumoniae.S_local.k_17.d_5
spneumoniae	0.7	cbl	none	17	na	1484314	1000000	8589813	cbl.spneumoniae.S_none.k_17.d_na
spneumoniae	0.7	sbwt	none	17	0	1484314	1000000	5715864	sbwt.spneumoniae.S_none.k_17.d_0
spneumoniae	0.7	sbwt	none	17	1	1484314	1000000	4723224	sbwt.spneumoniae.S_none.k_17.d_1
spneumoniae	0.7	sbwt	none	17	2	1484314	1000000	4564738	sbwt.spneumoniae.S_none.k_17.d_2
spneumoniae	0.7	bwa	prophasm	17	na	1484314	1000000	28269347	bwa.spneumoniae.S_prophasm.k_17.d_na
spneumoniae	0.7	SSHash	prophasm	17	na	1484314	1000000	4619556	sshash.spneumoniae.S_prophasm.k_17.d_na
spneumoniae	0.7	FMSIv02	global	19	na	1488452	1000000	789124	FMSIv02.spneumoniae.S_global.k_19.d_na
spneumoniae	0.7	fmsi	global	19	na	1488452	1000000	867211	fmsi.spneumoniae.S_global.k_19.d_na
spneumoniae	0.7	FMSIv02	local	19	1	1488452	1000000	3205397	FMSIv02.spneumoniae.S_local.k_19.d_1
spneumoniae	0.7	FMSIv02	local	19	2	1488452	1000000	1584708	FMSIv02.spneumoniae.S_local.k_19.d_2
spneumoniae	0.7	FMSIv02	local	19	3	1488452	1000000	1046612	FMSIv02.spneumoniae.S_local.k_19.d_3
spneumoniae	0.7	FMSIv02	local	19	4	1488452	1000000	871804	FMSIv02.spneumoniae.S_local.k_19.d_4
spneumoniae	0.7	FMSIv02	local	19	5	1488452	1000000	818259	FMSIv02.spneumoniae.S_local.k_19.d_5
spneumoniae	0.7	fmsi	local	19	1	1488452	1000000	3586787	fmsi.spneumoniae.S_local.k_19.d_1
spneumoniae	0.7	fmsi	local	19	2	1488452	1000000	1739971	fmsi.spneumoniae.S_local.k_19.d_2
spneumoniae	0.7	fmsi	local	19	3	1488452	1000000	1144539	fmsi.spneumoniae.S_local.k_19.d_3
spneumoniae	0.7	fmsi	local	19	4	1488452	1000000	955011	fmsi.spneumoniae.S_local.k_19.d_4
spneumoniae	0.7	fmsi	local	19	5	1488452	1000000	897211	fmsi.spneumoniae.S_local.k_19.d_5
spneumoniae	0.7	cbl	none	19	na	1488452	1000000	9776215	cbl.spneumoniae.S_none.k_19.d_na
spneumoniae	0.7	sbwt	none	19	0	1488452	1000000	6674936	sbwt.spneumoniae.S_none.k_19.d_0
spneumoniae	0.7	sbwt	none	19	1	1488452	1000000	5648696	sbwt.spneumoniae.S_none.k_19.d_1
spneumoniae	0.7	sbwt	none	19	2	1488452	1000000	5116282	sbwt.spneumoniae.S_none.k_19.d_2
spneumoniae	0.7	bwa	prophasm	19	na	1488452	1000000	29897191	bwa.spneumoniae.S_prophasm.k_19.d_na
spneumoniae	0.7	SSHash	prophasm	19	na	1488452	1000000	4878042	sshash.spneumoniae.S_prophasm.k_19.d_na
spneumoniae	0.7	FMSIv02	global	21	na	1491276	1000000	790764	FMSIv02.spneumoniae.S_global.k_21.d_na
spneumoniae	0.7	fmsi	global	21	na	1491276	1000000	868747	fmsi.spneumoniae.S_global.k_21.d_na
spneumoniae	0.7	FMSIv02	local	21	1	1491276	1000000	3470469	FMSIv02.spneumoniae.S_local.k_21.d_1
spneumoniae	0.7	FMSIv02	local	21	2	1491276	1000000	1678221	FMSIv02.spneumoniae.S_local.k_21.d_2
spneumoniae	0.7	FMSIv02	local	21	3	1491276	1000000	1078987	FMSIv02.spneumoniae.S_local.k_21.d_3
spneumoniae	0.7	FMSIv02	local	21	4	1491276	1000000	881003	FMSIv02.spneumoniae.S_local.k_21.d_4
spneumoniae	0.7	FMSIv02	local	21	5	1491276	1000000	820034	FMSIv02.spneumoniae.S_local.k_21.d_5
spneumoniae	0.7	fmsi	local	21	1	1491276	1000000	3877635	fmsi.spneumoniae.S_local.k_21.d_1
spneumoniae	0.7	fmsi	local	21	2	1491276	1000000	1841595	fmsi.spneumoniae.S_local.k_21.d_2
spneumoniae	0.7	fmsi	local	21	3	1491276	1000000	1178787	fmsi.spneumoniae.S_local.k_21.d_3
spneumoniae	0.7	fmsi	local	21	4	1491276	1000000	964419	fmsi.spneumoniae.S_local.k_21.d_4
spneumoniae	0.7	fmsi	local	21	5	1491276	1000000	898819	fmsi.spneumoniae.S_local.k_21.d_5
spneumoniae	0.7	cbl	none	21	na	1491276	1000000	9418417	cbl.spneumoniae.S_none.k_21.d_na
spneumoniae	0.7	sbwt	none	21	0	1491276	1000000	7632120	sbwt.spneumoniae.S_none.k_21.d_0
spneumoniae	0.7	sbwt	none	21	1	1491276	1000000	6526296	sbwt.spneumoniae.S_none.k_21.d_1
spneumoniae	0.7	sbwt	none	21	2	1491276	1000000	5660410	sbwt.spneumoniae.S_none.k_21.d_2
spneumoniae	0.7	bwa	prophasm	21	na	1491276	1000000	31542794	bwa.spneumoniae.S_prophasm.k_21.d_na
spneumoniae	0.7	SSHash	prophasm	21	na	1491276	1000000	5125226	sshash.spneumoniae.S_prophasm.k_21.d_na
spneumoniae	0.7	FMSIv02	global	23	na	1493734	1000000	792412	FMSIv02.spneumoniae.S_global.k_23.d_na
spneumoniae	0.7	fmsi	global	23	na	1493734	1000000	870579	fmsi.spneumoniae.S_global.k_23.d_na
spneumoniae	0.7	FMSIv02	local	23	1	1493734	1000000	3739157	FMSIv02.spneumoniae.S_local.k_23.d_1
spneumoniae	0.7	FMSIv02	local	23	2	1493734	1000000	1770060	FMSIv02.spneumoniae.S_local.k_23.d_2
spneumoniae	0.7	FMSIv02	local	23	3	1493734	1000000	1110108	FMSIv02.spneumoniae.S_local.k_23.d_3
spneumoniae	0.7	FMSIv02	local	23	4	1493734	1000000	892347	FMSIv02.spneumoniae.S_local.k_23.d_4
spneumoniae	0.7	FMSIv02	local	23	5	1493734	1000000	824108	FMSIv02.spneumoniae.S_local.k_23.d_5
spneumoniae	0.7	fmsi	local	23	1	1493734	1000000	4172435	fmsi.spneumoniae.S_local.k_23.d_1
spneumoniae	0.7	fmsi	local	23	2	1493734	1000000	1942123	fmsi.spneumoniae.S_local.k_23.d_2
spneumoniae	0.7	fmsi	local	23	3	1493734	1000000	1212235	fmsi.spneumoniae.S_local.k_23.d_3
spneumoniae	0.7	fmsi	local	23	4	1493734	1000000	976475	fmsi.spneumoniae.S_local.k_23.d_4
spneumoniae	0.7	fmsi	local	23	5	1493734	1000000	902779	fmsi.spneumoniae.S_local.k_23.d_5
spneumoniae	0.7	cbl	none	23	na	1493734	1000000	10768856	cbl.spneumoniae.S_none.k_23.d_na
spneumoniae	0.7	sbwt	none	23	0	1493734	1000000	8601752	sbwt.spneumoniae.S_none.k_23.d_0
spneumoniae	0.7	sbwt	none	23	1	1493734	1000000	7420824	sbwt.spneumoniae.S_none.k_23.d_1
spneumoniae	0.7	sbwt	none	23	2	1493734	1000000	6207354	sbwt.spneumoniae.S_none.k_23.d_2
spneumoniae	0.7	bwa	prophasm	23	na	1493734	1000000	33264414	bwa.spneumoniae.S_prophasm.k_23.d_na
spneumoniae	0.7	SSHash	prophasm	23	na	1493734	1000000	5366432	sshash.spneumoniae.S_prophasm.k_23.d_na
spneumoniae	0.7	FMSIv02	global	31	na	1501650	1000000	796716	FMSIv02.spneumoniae.S_global.k_31.d_na
spneumoniae	0.7	fmsi	global	31	na	1501650	1000000	875267	fmsi.spneumoniae.S_global.k_31.d_na
spneumoniae	0.7	FMSIv02	local	31	1	1501650	1000000	4779038	FMSIv02.spneumoniae.S_local.k_31.d_1
spneumoniae	0.7	FMSIv02	local	31	2	1501650	1000000	2124365	FMSIv02.spneumoniae.S_local.k_31.d_2
spneumoniae	0.7	FMSIv02	local	31	3	1501650	1000000	1240325	FMSIv02.spneumoniae.S_local.k_31.d_3
spneumoniae	0.7	FMSIv02	local	31	4	1501650	1000000	939851	FMSIv02.spneumoniae.S_local.k_31.d_4
spneumoniae	0.7	FMSIv02	local	31	5	1501650	1000000	841859	FMSIv02.spneumoniae.S_local.k_31.d_5
spneumoniae	0.7	fmsi	local	31	1	1501650	1000000	5300443	fmsi.spneumoniae.S_local.k_31.d_1
spneumoniae	0.7	fmsi	local	31	2	1501650	1000000	2327491	fmsi.spneumoniae.S_local.k_31.d_2
spneumoniae	0.7	fmsi	local	31	3	1501650	1000000	1352387	fmsi.spneumoniae.S_local.k_31.d_3
spneumoniae	0.7	fmsi	local	31	4	1501650	1000000	1026491	fmsi.spneumoniae.S_local.k_31.d_4
spneumoniae	0.7	fmsi	local	31	5	1501650	1000000	921027	fmsi.spneumoniae.S_local.k_31.d_5
spneumoniae	0.7	cbl	none	31	na	1501650	1000000	13059610	cbl.spneumoniae.S_none.k_31.d_na
spneumoniae	0.7	sbwt	none	31	0	1501650	1000000	12452216	sbwt.spneumoniae.S_none.k_31.d_0
spneumoniae	0.7	sbwt	none	31	1	1501650	1000000	11131640	sbwt.spneumoniae.S_none.k_31.d_1
spneumoniae	0.7	sbwt	none	31	2	1501650	1000000	8330778	sbwt.spneumoniae.S_none.k_31.d_2
spneumoniae	0.7	bwa	prophasm	31	na	1501650	1000000	39850678	bwa.spneumoniae.S_prophasm.k_31.d_na
spneumoniae	0.7	SSHash	prophasm	31	na	1501650	1000000	6177128	sshash.spneumoniae.S_prophasm.k_31.d_na
spneumoniae	0.8	FMSIv02	global	15	na	1678520	1000000	748011	FMSIv02.spneumoniae.S_global.k_15.d_na
spneumoniae	0.8	fmsi	global	15	na	1678520	1000000	832275	fmsi.spneumoniae.S_global.k_15.d_na
spneumoniae	0.8	FMSIv02	local	15	1	1678520	1000000	2326340	FMSIv02.spneumoniae.S_local.k_15.d_1
spneumoniae	0.8	FMSIv02	local	15	2	1678520	1000000	1157395	FMSIv02.spneumoniae.S_local.k_15.d_2
spneumoniae	0.8	FMSIv02	local	15	3	1678520	1000000	904083	FMSIv02.spneumoniae.S_local.k_15.d_3
spneumoniae	0.8	FMSIv02	local	15	4	1678520	1000000	866531	FMSIv02.spneumoniae.S_local.k_15.d_4
spneumoniae	0.8	FMSIv02	local	15	5	1678520	1000000	867860	FMSIv02.spneumoniae.S_local.k_15.d_5
spneumoniae	0.8	fmsi	local	15	1	1678520	1000000	2637371	fmsi.spneumoniae.S_local.k_15.d_1
spneumoniae	0.8	fmsi	local	15	2	1678520	1000000	1279187	fmsi.spneumoniae.S_local.k_15.d_2
spneumoniae	0.8	fmsi	local	15	3	1678520	1000000	1000507	fmsi.spneumoniae.S_local.k_15.d_3
spneumoniae	0.8	fmsi	local	15	4	1678520	1000000	960923	fmsi.spneumoniae.S_local.k_15.d_4
spneumoniae	0.8	fmsi	local	15	5	1678520	1000000	964091	fmsi.spneumoniae.S_local.k_15.d_5
spneumoniae	0.8	cbl	none	15	na	1678520	1000000	9620407	cbl.spneumoniae.S_none.k_15.d_na
spneumoniae	0.8	sbwt	none	15	0	1678520	1000000	4497144	sbwt.spneumoniae.S_none.k_15.d_0
spneumoniae	0.8	sbwt	none	15	1	1678520	1000000	3938392	sbwt.spneumoniae.S_none.k_15.d_1
spneumoniae	0.8	sbwt	none	15	2	1678520	1000000	3696146	sbwt.spneumoniae.S_none.k_15.d_2
spneumoniae	0.8	bwa	prophasm	15	na	1678520	1000000	21317034	bwa.spneumoniae.S_prophasm.k_15.d_na
spneumoniae	0.8	SSHash	prophasm	15	na	1678520	1000000	3800192	sshash.spneumoniae.S_prophasm.k_15.d_na
